Date,High,Low,Open,Close,Volume,Adj Close,Moving_av,Upper_volatility,Lower_volatility,Increase_in_vol,Increase_in_adj_close,Direction_change_in_adj_close,Short_resistance,Short_support,Long_resistance,Long_support,trend_hit,Dow_jones,snp500,A,AJG,HUM,CPRT,CTAS,BF-B,MKTX,CHD,INFO,APD
2018-05-11,1611.0999755859375,1597.8900146484375,1610.989990234375,1602.9100341796875,2263900,1602.9100341796875,1548.4944946289065,1586.0851497192386,1493.6918400268555,-553600,-6.169921875,0,1615.5999755859375,1592.0,1615.5999755859375,1546.02001953125,56,24831.17,2727.72,67.83179473876953,65.14166259765625,279.20068359375,55.2599983215332,178.20803833007812,54.72912979125977,202.39002990722656,45.76175308227539,51.77819061279297,156.03016662597656
2018-05-14,1611.1800537109375,1600.050048828125,1604.0,1601.5400390625,2509500,1601.5400390625,1556.4964965820313,1594.9493294677734,1502.0396597900394,245600,-1.3699951171875,0,1615.5999755859375,1597.8900146484375,1615.5999755859375,1562.18994140625,56,24899.41,2730.13,67.59739685058594,64.01395416259766,284.0155334472656,55.61000061035156,177.58787536621094,55.16225814819336,196.3890838623047,45.566078186035156,51.47092819213867,156.47119140625
2018-05-15,1587.800048828125,1565.219970703125,1587.800048828125,1576.1199951171875,5077500,1576.1199951171875,1560.1109985351566,1603.1913914794925,1509.8016016845706,2568000,-25.4200439453125,0,1611.1800537109375,1565.219970703125,1615.5999755859375,1565.219970703125,56,24706.41,2711.45,61.04372787475586,63.360069274902344,284.78033447265625,55.38999938964844,177.47158813476562,55.78789901733398,198.0516357421875,45.06237411499024,51.26278305053711,155.8331756591797
2018-05-16,1594.4300537109375,1576.6700439453125,1577.5,1587.280029296875,2570600,1587.280029296875,1563.0830017089843,1606.9143284912109,1513.3076685791016,-2506900,11.1600341796875,1,1611.1800537109375,1565.219970703125,1615.5999755859375,1565.219970703125,56,24768.93,2722.46,60.49677658081055,63.13264465332031,284.20184326171875,56.11999893188477,176.50259399414062,56.07666015625,198.9567108154297,45.14955520629883,51.17358016967773,156.2647705078125
2018-05-17,1594.0400390625,1573.0,1580.56005859375,1581.760009765625,2147600,1581.760009765625,1564.3255004882812,1609.9754917602536,1516.1905116577148,-423000,-5.52001953125,0,1594.4300537109375,1565.219970703125,1615.5999755859375,1565.219970703125,56,24713.98,2720.13,62.10833358764648,63.435890197753906,285.280517578125,56.290000915527344,176.59950256347656,56.71192169189453,199.52728271484366,45.2270393371582,50.8762321472168,156.4805908203125
2018-05-18,1583.5899658203125,1572.0999755859375,1581.3299560546875,1574.3699951171875,2642600,1574.3699951171875,1566.669500732422,1611.2552655029294,1517.3957354736328,495000,-7.3900146484375,0,1594.4300537109375,1572.0999755859375,1615.5999755859375,1565.219970703125,56,24715.09,2712.97,62.82132339477539,63.99501037597656,287.1927185058594,54.06999969482422,177.180908203125,57.00067901611328,201.3964385986328,44.67490768432617,50.97534561157226,157.85987854003906
2018-05-21,1592.050048828125,1575.0,1585.0,1585.4599609375,2925200,1585.4599609375,1570.0494995117188,1613.6695857543946,1519.6694157104496,282600,11.0899658203125,1,1594.0400390625,1572.0999755859375,1611.1800537109375,1565.219970703125,58,25013.29,2733.01,64.02265930175781,64.54463958740234,288.92840576171875,53.97000122070313,177.74290466308594,56.5771713256836,207.17111206054688,44.95581817626953,51.14384078979492,158.98587036132812
2018-05-22,1589.8900146484375,1575.25,1589.8900146484375,1581.4000244140625,2115600,1581.4000244140625,1576.1150024414062,1617.1509844970706,1522.9480145263672,-809600,-4.0599365234375,0,1592.050048828125,1572.0999755859375,1611.1800537109375,1565.219970703125,58,24834.41,2724.44,63.32919692993164,64.57306671142578,286.7220153808594,53.0,175.26229858398438,56.25954055786133,206.8956756591797,45.01394271850586,50.8167610168457,157.36257934570312
2018-05-23,1601.8599853515625,1566.3399658203125,1571.050048828125,1601.8599853515625,3361900,1601.8599853515625,1583.1994995117188,1623.3984525146484,1528.831552368164,1246300,20.4599609375,1,1601.8599853515625,1566.3399658203125,1601.8599853515625,1565.219970703125,58,24886.81,2733.29,63.02643203735352,64.44988250732422,286.2317199707031,52.959999084472656,175.1556854248047,56.2114143371582,206.60055541992188,45.61450958251953,50.32118225097656,156.68701171875
2018-05-24,1608.239990234375,1588.3800048828125,1598.030029296875,1603.0699462890625,3430000,1603.0699462890625,1587.4549987792968,1630.6954844970705,1535.7035145263676,68100,1.2099609375,1,1608.239990234375,1566.3399658203125,1608.239990234375,1566.3399658203125,58,24811.76,2727.76,62.62598419189453,64.58254241943361,287.99676513671875,52.709999084472656,176.01809692382812,56.35578155517578,208.3910217285156,45.26579284667969,50.25179672241211,155.84255981445312
2018-05-25,1614.1199951171875,1600.449951171875,1603.0,1610.1500244140625,2698400,1610.1500244140625,1589.3315002441407,1635.0786487426758,1539.8313488159179,-731600,7.080078125,1,1614.1199951171875,1566.3399658203125,1614.1199951171875,1566.3399658203125,58,24753.09,2721.33,61.6785888671875,64.08029937744139,288.70281982421875,54.25,175.23321533203125,54.66174697875977,207.1317901611328,45.93417358398438,49.50843048095703,154.81979370117188
2018-05-29,1621.7900390625,1600.1500244140625,1600.7099609375,1612.8699951171875,3846500,1612.8699951171875,1591.6684997558593,1637.0114452514651,1541.6515552368164,1148100,2.719970703125,1,1621.7900390625,1588.3800048828125,1621.7900390625,1566.3399658203125,59,24361.45,2689.86,60.40887451171875,62.35556411743164,286.6925354003906,55.41999816894531,175.02001953125,54.58474731445313,207.51548767089844,46.11821746826172,48.94346618652344,151.81724548339844
2018-05-30,1626.0,1612.9300537109375,1618.0999755859375,1624.8900146484375,2907400,1624.8900146484375,1593.8,1639.4185547485351,1543.9184447631835,-939100,12.02001953125,1,1626.0,1600.1500244140625,1626.0,1566.3399658203125,59,24667.78,2724.01,61.22930145263672,63.47380447387695,290.6346435546875,56.15999984741211,177.47158813476562,55.59539413452149,212.640869140625,46.62192153930664,48.97320556640625,152.97132873535156
2018-05-31,1635.0,1621.3499755859375,1623.0,1629.6199951171875,3166300,1629.6199951171875,1596.7969970703125,1641.614,1545.986,258900,4.72998046875,1,1635.0,1600.1500244140625,1635.0,1566.3399658203125,59,24415.84,2705.27,60.47723770141602,63.19728088378906,285.3393249511719,54.83000183105469,176.59950256347656,54.44036483764648,210.18145751953125,45.47890090942383,48.84435272216797,151.45130920410156
2018-06-01,1646.72998046875,1635.0899658203125,1637.030029296875,1641.5400390625,3313400,1641.5400390625,1600.270001220703,1644.7009069824219,1548.8930871582031,147100,11.9200439453125,1,1646.72998046875,1612.9300537109375,1646.72998046875,1566.3399658203125,59,24635.21,2734.62,61.31720352172852,63.14961242675781,284.0644836425781,55.56999969482422,178.83787536621094,53.50671768188477,213.3295135498047,45.837303161621094,49.28046417236328,153.44989013671875
2018-06-04,1665.6800537109375,1645.489990234375,1648.9000244140625,1665.27001953125,3187700,1665.27001953125,1604.4860046386718,1648.278101257324,1552.261901184082,-125700,23.72998046875,1,1665.6800537109375,1621.3499755859375,1665.6800537109375,1588.3800048828125,58,24813.69,2746.87,61.90322875976562,63.37844467163086,288.4381103515625,56.11000061035156,181.01812744140625,53.91097640991211,214.41163635253903,45.53701400756836,49.51833724975586,153.4404754638672
2018-06-05,1699.0,1670.06005859375,1672.989990234375,1696.3499755859375,4782200,1696.3499755859375,1609.2965026855468,1652.620584777832,1556.3514244995115,1594500,31.0799560546875,1,1699.0,1635.0899658203125,1699.0,1600.1500244140625,58,24799.98,2748.8,62.03995895385742,63.31171035766602,288.241943359375,57.290000915527344,183.94448852539062,53.92835235595703,205.3118133544922,45.29485321044922,50.13286209106445,154.6978302001953
2018-06-06,1714.5,1686.469970703125,1704.510009765625,1695.75,5473200,1695.75,1614.464501953125,1657.5753977661134,1561.0176076049804,691000,-0.5999755859375,0,1714.5,1645.489990234375,1714.5,1600.1500244140625,58,25146.39,2772.35,63.67105484008789,63.7979850769043,289.6049499511719,57.1500015258789,185.0103759765625,50.64651489257813,207.8401031494141,45.27548217773438,51.03481674194336,157.38134765625
2018-06-07,1699.9000244140625,1676.1099853515625,1698.56005859375,1689.300048828125,3765700,1689.300048828125,1618.5295043945312,1662.8984370117187,1566.0305668945311,-1707500,-6.449951171875,0,1714.5,1670.06005859375,1714.5,1612.9300537109375,58,25241.41,2770.37,63.71012496948242,64.11262512207031,290.65423583984375,57.06999969482422,183.20806884765625,49.45925903320313,209.00094604492188,45.914794921875,50.70772933959961,157.37197875976562
2018-06-08,1689.43994140625,1673.010009765625,1681.1199951171875,1683.989990234375,2955100,1683.989990234375,1622.2750061035156,1667.0853895263672,1569.9736192626954,-810600,-5.31005859375,0,1714.5,1673.010009765625,1714.5,1621.3499755859375,58,25316.53,2779.03,64.19847869873047,64.62751770019531,292.1153564453125,57.63000106811523,185.5433349609375,51.12913513183594,211.4013214111328,46.68004608154297,50.68790817260742,158.11325073242188
2018-06-11,1694.239990234375,1680.5899658203125,1681.510009765625,1689.1199951171875,2335500,1689.1199951171875,1626.5855041503905,1670.9432562866214,1573.6067559204098,-619600,5.1300048828125,1,1699.9000244140625,1673.010009765625,1714.5,1635.0899658203125,54,25322.31,2782.0,64.58914947509766,64.11262512207031,295.6455383300781,57.56999969482422,184.6131134033203,50.327980041503906,214.5985565185547,47.31936264038086,50.24188613891602,158.0475616455078
2018-06-12,1699.510009765625,1691.52001953125,1693.0,1698.75,2259200,1698.75,1631.4460021972657,1675.3830692749027,1577.7879390258786,-76300,9.6300048828125,1,1699.510009765625,1673.010009765625,1714.5,1645.489990234375,54,25320.73,2786.85,64.77471923828125,63.2830924987793,299.9798583984375,57.61000061035156,186.3379211425781,50.93608474731445,211.971923828125,48.13303756713867,50.15267944335938,157.6347198486328
2018-06-13,1713.75,1700.1199951171875,1702.81005859375,1704.8599853515625,3327500,1704.8599853515625,1637.8830017089845,1680.3893822631835,1582.5026221313474,1068300,6.1099853515625,1,1713.75,1680.5899658203125,1714.5,1670.06005859375,54,25201.2,2775.63,64.71611785888672,63.082862854003906,300.47021484375,57.70000076293945,186.3379211425781,50.39554214477539,213.2016448974609,48.074928283691406,49.83551025390625,155.84255981445312
2018-06-14,1724.800048828125,1708.8699951171875,1713.47998046875,1723.8599853515625,3174400,1723.8599853515625,1644.7119995117187,1687.019491760254,1588.7465116577152,-153100,19.0,1,1724.800048828125,1691.52001953125,1724.800048828125,1673.010009765625,54,25175.31,2782.49,64.76495361328125,62.91125106811523,298.5285949707031,58.08000183105469,185.620849609375,51.10017776489258,213.7820281982422,48.23959732055664,50.3112678527832,155.495361328125
2018-06-15,1720.8699951171875,1708.52001953125,1714.0,1715.969970703125,4777600,1715.969970703125,1651.4224975585935,1694.0533594970702,1595.3706395263669,1603200,-7.8900146484375,0,1724.800048828125,1700.1199951171875,1724.800048828125,1673.010009765625,54,25090.48,2779.66,64.58914947509766,62.74913024902344,300.9997253417969,58.22000122070313,184.6033935546875,51.53453826904297,211.6177673339844,48.6851806640625,50.3608283996582,154.05038452148438
2018-06-18,1726.739990234375,1702.56005859375,1706.260009765625,1723.7900390625,3107700,1723.7900390625,1658.8934997558595,1700.9651724853516,1601.8798226318359,-1669900,7.820068359375,1,1726.739990234375,1702.56005859375,1726.739990234375,1673.010009765625,57,24987.47,2773.75,63.45616912841797,63.302162170410156,299.18560791015625,58.81999969482422,185.10728454589844,51.2932243347168,210.3979034423828,48.70455932617188,50.22206115722656,153.26220703125
2018-06-19,1736.1099853515625,1700.3900146484375,1709.0400390625,1734.780029296875,4290100,1734.780029296875,1666.3595031738282,1708.660304748535,1609.1266947631837,1182400,10.989990234375,1,1736.1099853515625,1700.3900146484375,1736.1099853515625,1680.5899658203125,57,24700.21,2762.59,62.03995895385742,62.94937515258789,293.9981994628906,59.43000030517578,184.6421813964844,50.68511581420898,210.85044860839844,49.82820510864258,50.22206115722656,149.7060546875
2018-06-20,1762.9300537109375,1741.3599853515625,1742.5,1750.0799560546875,4332600,1750.0799560546875,1674.7934997558593,1716.3502882690432,1616.3687180786133,42500,15.2999267578125,1,1762.9300537109375,1700.3900146484375,1762.9300537109375,1691.52001953125,57,24657.8,2767.32,61.32697296142578,62.50123977661133,294.4296569824219,60.20000076293945,184.3805389404297,48.85115432739258,209.5813446044922,49.15983200073242,50.7771110534668,147.8575897216797
2018-06-21,1763.0999755859375,1717.56005859375,1760.0,1730.219970703125,4941100,1730.219970703125,1681.2114990234375,1725.0373047485348,1624.5496947631837,608500,-19.8599853515625,0,1763.0999755859375,1700.3900146484375,1763.0999755859375,1700.1199951171875,57,24461.7,2749.76,61.571144104003906,62.47262573242188,292.8802795410156,59.56999969482422,183.5859680175781,48.2430419921875,208.2532958984375,49.10171127319336,50.33108901977539,146.8160858154297
2018-06-22,1743.0,1711.9000244140625,1742.6199951171875,1715.6700439453125,4075100,1715.6700439453125,1686.84150390625,1731.6478439941407,1630.7751540527345,-866000,-14.5499267578125,0,1763.0999755859375,1711.9000244140625,1763.0999755859375,1700.3900146484375,57,24580.89,2754.88,61.32697296142578,63.6358757019043,294.16485595703125,59.90999984741211,182.78170776367188,48.07895278930664,207.5744781494141,49.0435905456543,50.79693603515625,148.3267364501953
2018-06-25,1705.0,1646.31005859375,1702.510009765625,1663.1500244140625,7511200,1663.1500244140625,1689.49150390625,1737.4467490234374,1636.2362587890625,3436100,-52.52001953125,0,1763.0999755859375,1646.31005859375,1763.0999755859375,1646.31005859375,57,24252.8,2717.07,59.77402877807617,63.29263305664063,294.01776123046875,58.29999923706055,179.82626342773438,46.62143325805664,202.0850524902344,49.95413589477539,49.67692565917969,146.14988708496094
2018-06-26,1701.5699462890625,1663.3399658203125,1672.3699951171875,1691.0899658203125,4386600,1691.0899658203125,1693.4025024414066,1740.1762490234375,1638.8067587890625,-3124600,27.93994140625,1,1743.0,1646.31005859375,1763.0999755859375,1646.31005859375,57,24283.11,2723.06,60.53584289550781,62.95890808105469,291.0367126464844,56.27999877929688,180.8049468994141,47.10405349731445,199.4190673828125,50.07037353515625,52.03588485717773,146.2437286376953
2018-06-27,1711.949951171875,1660.0,1708.1099853515625,1660.510009765625,4872200,1660.510009765625,1695.1835021972656,1744.2045775146485,1642.6004273681644,485600,-30.5799560546875,0,1711.949951171875,1646.31005859375,1763.0999755859375,1646.31005859375,57,24117.59,2699.63,59.715415954589844,61.75751495361328,292.9979553222656,55.16999816894531,178.63438415527344,46.97856903076172,197.05804443359366,50.64189147949219,50.8266716003418,145.5869140625
2018-06-28,1705.5,1661.1700439453125,1672.5400390625,1701.449951171875,4529700,1701.449951171875,1698.775,1746.0390072631835,1644.3279971313473,-342500,40.93994140625,1,1711.949951171875,1660.0,1763.0999755859375,1646.31005859375,57,24216.05,2716.31,59.86192321777344,62.09123611450195,291.72100830078125,56.0099983215332,179.80686950683594,47.5577163696289,199.36004638671875,51.50400161743164,51.55021667480469,146.4032440185547
2018-06-29,1723.4100341796875,1694.3199462890625,1717.0,1699.800048828125,4543500,1699.800048828125,1701.6880004882812,1749.73825,1647.81175,13800,-1.64990234375,0,1723.4100341796875,1660.0,1763.0999755859375,1646.31005859375,57,24271.41,2718.37,60.39910888671875,62.2437973022461,292.34967041015625,56.56000137329102,179.33206176757812,47.3067512512207,194.64781188964844,51.49431991577149,51.13393020629883,147.15921020507812
2018-07-02,1713.8900146484375,1678.06005859375,1682.699951171875,1713.780029296875,3185700,1713.780029296875,1704.1135009765626,1752.7386405029295,1650.6373604736327,-1357800,13.97998046875,1,1723.4100341796875,1661.1700439453125,1743.0,1646.31005859375,59,24307.18,2726.71,60.18273544311523,62.22472763061523,293.49884033203125,56.84000015258789,182.8010711669922,47.53841781616211,197.4613800048828,51.28120803833008,51.38172149658203,146.93240356445312
2018-07-03,1725.0,1692.47998046875,1723.9599609375,1693.9599609375,2177300,1693.9599609375,1703.9940002441406,1755.2369060058593,1652.9900959472657,-1008400,-19.820068359375,0,1725.0,1678.06005859375,1725.0,1646.31005859375,59,24174.82,2713.22,59.96734619140625,62.4821662902832,295.5125427246094,57.34000015258789,181.27975463867188,47.31640625,196.35955810546875,51.61055374145508,51.3321647644043,146.46937561035156
2018-07-05,1710.68994140625,1682.1500244140625,1705.3800048828125,1699.72998046875,2983100,1699.72998046875,1704.1929992675782,1755.1138202514649,1652.8741802368163,805800,5.77001953125,1,1725.0,1678.06005859375,1725.0,1660.0,59,24356.74,2736.61,60.50582885742188,63.01611328125,300.7282409667969,57.15999984741211,183.5278167724609,48.79323959350586,196.54649353027344,52.6082878112793,52.14491271972656,147.2158966064453
2018-07-06,1715.27001953125,1691.6700439453125,1696.0,1710.6300048828125,2650300,1710.6300048828125,1705.2594970703126,1755.3187892456056,1653.0672092895509,-332800,10.9000244140625,1,1725.0,1682.1500244140625,1725.0,1660.0,59,24456.48,2759.82,60.98556900024414,63.70263290405274,303.53753662109375,58.0099983215332,185.33984375,48.68706130981445,199.2616729736328,52.94731521606445,52.18456268310547,148.01910400390625
2018-07-09,1739.56005859375,1716.22998046875,1724.050048828125,1739.02001953125,3012000,1739.02001953125,1708.0109985351562,1756.4172819824219,1654.101712158203,361700,28.3900146484375,1,1739.56005859375,1682.1500244140625,1739.56005859375,1661.1700439453125,79,24776.59,2784.17,61.79819107055664,64.99938201904297,307.51568603515625,58.75,186.9290008544922,49.13108444213867,199.5076141357422,51.77523040771485,52.01606369018555,149.2003173828125
2018-07-10,1750.0,1731.0,1738.530029296875,1743.0699462890625,3002900,1743.0699462890625,1710.70849609375,1759.2513284912106,1656.7706685791015,-9100,4.0499267578125,1,1750.0,1691.6700439453125,1750.0,1678.06005859375,79,24919.66,2793.84,62.33666610717773,64.87542724609375,306.8869934082031,58.709999084472656,187.2971954345703,48.98628234863281,198.3565826416016,52.76327133178711,51.986328125,150.87289428710938
2018-07-11,1756.9599609375,1734.0,1737.989990234375,1755.0,3209800,1755.0,1713.52099609375,1762.0297509765626,1659.3872412109374,206900,11.9300537109375,1,1756.9599609375,1716.22998046875,1756.9599609375,1678.06005859375,79,24700.45,2774.02,61.54362869262695,65.01844024658203,310.3249206542969,58.31999969482422,187.558837890625,48.870460510253906,200.79635620117188,52.94731521606445,52.34314727783203,148.74671936035156
2018-07-12,1798.0,1762.1800537109375,1764.510009765625,1796.6199951171875,4532700,1796.6199951171875,1718.1089965820313,1764.9266259765625,1662.1153662109375,1322900,41.6199951171875,1,1798.0,1731.0,1798.0,1682.1500244140625,79,24924.89,2798.29,62.12127304077149,65.46658325195311,310.10882568359375,58.88000106811523,189.0123291015625,49.02489852905274,203.23606872558602,53.2088623046875,52.50173568725586,149.2286834716797
2018-07-13,1815.300048828125,1795.22998046875,1803.9300537109373,1813.030029296875,4383200,1813.030029296875,1722.5674987792968,1769.6522664794925,1666.5657266845706,-149500,16.4100341796875,1,1815.300048828125,1734.0,1815.300048828125,1682.1500244140625,79,25019.41,2801.31,62.05274200439453,65.65727996826172,311.49383544921875,59.31000137329102,189.64219665527344,49.24689865112305,202.51795959472656,54.13877868652344,51.80791854858398,148.67112731933594
2018-07-16,1841.949951171875,1814.449951171875,1821.949951171875,1822.489990234375,5466200,1822.489990234375,1727.8934997558595,1774.2445237426755,1670.8904738159179,1083000,9.4599609375,1,1841.949951171875,1762.1800537109375,1841.949951171875,1691.6700439453125,59,25064.36,2798.43,61.40656661987305,66.22938537597656,310.07940673828125,58.43000030517578,186.53170776367188,49.39168930053711,202.635986328125,53.15073776245117,51.64933395385742,146.9891357421875
2018-07-17,1851.68994140625,1797.3800048828125,1811.56005859375,1843.9300537109373,5682900,1843.9300537109373,1733.9005004882813,1779.7303047485352,1676.0566947631835,216700,21.440063476562273,1,1851.68994140625,1795.22998046875,1851.68994140625,1716.22998046875,59,25119.89,2809.55,61.71985626220703,66.44869232177734,308.3211669921875,59.15999984741211,188.2371368408203,50.81060028076172,204.2198486328125,53.053871154785156,52.37287902832031,147.6033172607422
2018-07-18,1858.8800048828125,1831.27001953125,1848.0,1842.9200439453125,4861900,1842.9200439453125,1739.3075012207032,1785.9175155029293,1681.8834854736328,-821000,-1.0100097656247726,0,1858.8800048828125,1797.3800048828125,1858.8800048828125,1731.0,59,25199.29,2815.62,61.67090606689453,67.22100830078125,311.3857727050781,59.31999969482422,186.56077575683602,50.12527847290039,206.3546142578125,52.10458374023438,52.58102416992188,147.3576202392578
2018-07-19,1841.0,1811.27001953125,1829.4599609375,1812.969970703125,4676900,1812.969970703125,1742.452001953125,1791.4867262573246,1687.128276184082,-185000,-29.9500732421875,0,1858.8800048828125,1797.3800048828125,1858.8800048828125,1734.0,59,25064.5,2804.49,62.80661392211914,67.03031158447266,312.75115966796875,59.13000106811523,187.6751251220703,50.521034240722656,205.51841735839844,52.44361114501953,52.224205017089844,145.9023895263672
2018-07-20,1834.8399658203125,1810.06005859375,1825.010009765625,1813.699951171875,3884400,1813.699951171875,1746.6260009765624,1794.7255620117191,1690.1784418945313,-792500,0.72998046875,1,1858.8800048828125,1810.06005859375,1858.8800048828125,1762.1800537109375,59,25058.12,2801.83,62.512901306152344,67.11612701416016,312.1716003417969,58.97999954223633,197.2584991455078,50.76234436035156,206.80714416503903,53.257286071777344,52.26385116577149,145.8551483154297
2018-07-23,1819.0,1769.989990234375,1812.2099609375,1802.0,3888500,1802.0,1750.9424987792968,1799.0247810058593,1694.2272209472656,4100,-11.699951171875,0,1841.0,1769.989990234375,1858.8800048828125,1769.989990234375,59,25044.29,2806.98,62.38562774658203,67.49752044677734,312.2207336425781,58.2599983215332,198.76043701171875,50.86851501464844,207.09243774414062,53.053871154785156,52.87836837768555,145.4015655517578
2018-07-24,1840.0,1809.3800048828125,1829.010009765625,1829.239990234375,4278700,1829.239990234375,1759.2469970703125,1803.470773742676,1698.414223815918,390200,27.239990234375,1,1840.0,1769.989990234375,1858.8800048828125,1769.989990234375,59,25241.94,2820.4,63.4332160949707,67.23053741455078,309.37213134765625,57.36999893188477,200.5724639892578,51.13878631591797,206.19720458984366,52.95699691772461,52.92792892456055,146.74342346191406
2018-07-25,1863.8399658203125,1822.6400146484373,1829.300048828125,1863.6099853515625,3738200,1863.6099853515625,1767.872998046875,1812.0244069824216,1706.469587158203,-540500,34.3699951171875,1,1863.8399658203125,1769.989990234375,1863.8399658203125,1769.989990234375,59,25414.1,2846.07,64.57871246337889,67.85031890869139,310.95361328125,58.33000183105469,202.76239013671875,52.95345306396485,199.6157989501953,53.228233337402344,53.6613883972168,148.64280700683594
2018-07-26,1844.6800537109373,1804.5,1839.0,1808.0,9924400,1808.0,1775.2474975585938,1820.9091879882806,1714.8368081054687,6186200,-55.6099853515625,0,1863.8399658203125,1804.5,1863.8399658203125,1769.989990234375,59,25527.07,2837.44,65.35218048095703,67.88845062255861,313.4485168457031,58.11999893188477,202.316650390625,52.12334060668945,197.1170654296875,53.57695388793945,53.67130661010742,152.65890502929688
2018-07-27,1880.050048828125,1806.530029296875,1876.050048828125,1817.27001953125,9681000,1817.27001953125,1781.0385009765625,1828.5049224853515,1721.990072631836,-243400,9.27001953125,1,1880.050048828125,1804.5,1880.050048828125,1769.989990234375,59,25451.06,2818.82,64.37310028076172,67.59285736083984,309.5096740722656,56.93999862670898,198.6732177734375,51.766197204589844,195.3758087158203,53.62538528442383,52.8882827758789,152.36598205566406
2018-07-30,1829.5,1766.02001953125,1827.3299560546875,1779.219970703125,6562300,1779.219970703125,1785.0094970703126,1834.4696560058594,1727.6073459472657,-3118700,-38.050048828125,0,1880.050048828125,1766.02001953125,1880.050048828125,1766.02001953125,60,25306.83,2802.6,63.27655792236328,67.83123016357422,307.4469299316406,56.209999084472656,196.4445343017578,50.8974838256836,189.08953857421875,53.55757522583008,52.43235397338867,152.3564910888672
2018-07-31,1801.8299560546875,1739.3199462890625,1786.489990234375,1777.43994140625,5738700,1777.43994140625,1788.1924926757813,1838.5597819824218,1731.4592121582032,-823600,-1.780029296875,0,1880.050048828125,1739.3199462890625,1880.050048828125,1739.3199462890625,60,25415.19,2816.29,64.65704345703125,68.03147125244139,308.60595703125,57.38999938964844,198.1402740478516,51.37044906616211,190.62420654296875,54.14846801757813,52.56119918823242,155.1346893310547
2018-08-01,1798.43994140625,1776.02001953125,1784.0,1797.1700439453125,4153100,1797.1700439453125,1793.3529968261719,1841.8382674560546,1734.5467178955078,-1585600,19.7301025390625,1,1829.5,1739.3199462890625,1880.050048828125,1739.3199462890625,60,25333.82,2813.36,63.61923217773438,68.02192687988281,312.4957580566406,57.56999969482422,199.58409118652344,51.10017776489258,190.3880920410156,53.42196655273438,52.97748565673828,153.12188720703125
2018-08-02,1836.56005859375,1786.0,1788.77001953125,1834.3299560546875,4354700,1834.3299560546875,1800.0829956054688,1847.153586730957,1739.5524069213868,201600,37.159912109375,1,1836.56005859375,1739.3199462890625,1880.050048828125,1739.3199462890625,60,25326.16,2827.22,63.92274856567383,67.84078216552734,315.99261474609375,57.79999923706055,201.72555541992188,51.312538146972656,187.71229553222656,55.01057434082031,52.87836837768555,151.1847381591797
2018-08-03,1841.0,1821.5,1837.739990234375,1823.2900390625,3460500,1823.2900390625,1805.715997314453,1854.0854854736328,1746.0805057373047,-894200,-11.0399169921875,0,1841.0,1776.02001953125,1880.050048828125,1739.3199462890625,60,25462.58,2840.35,64.35353851318361,68.13636016845703,318.35980224609375,57.43000030517578,200.50462341308602,52.113685607910156,186.56126403808602,55.378662109375,52.481910705566406,151.15640258789062
2018-08-06,1847.77001953125,1818.9200439453125,1825.81005859375,1847.75,3391800,1847.75,1811.1524963378906,1859.8874772338863,1751.5445173950195,-68700,24.4599609375,1,1847.77001953125,1786.0,1880.050048828125,1739.3199462890625,58,25502.18,2850.4,65.1171875,68.21263885498047,317.3579406738281,58.5099983215332,203.6732482910156,51.69862365722656,186.6006164550781,55.65958023071289,53.06669235229492,152.10134887695312
2018-08-07,1869.719970703125,1846.27001953125,1854.530029296875,1862.47998046875,3377500,1862.47998046875,1817.122998046875,1865.4870712280276,1756.8179214477539,-14300,14.72998046875,1,1869.719970703125,1818.9200439453125,1869.719970703125,1739.3199462890625,58,25628.91,2858.45,66.24312591552734,68.26030731201172,316.0810241699219,59.15999984741211,204.68099975585938,51.68897247314453,186.36448669433602,54.700599670410156,53.36404037475586,152.06358337402344
2018-08-08,1891.510009765625,1854.5,1861.0,1886.52001953125,3963000,1886.52001953125,1823.6989990234372,1871.6366879882805,1762.6093081054687,585500,24.0400390625,1,1891.510009765625,1818.9200439453125,1891.510009765625,1739.3199462890625,58,25583.75,2857.7,65.96897888183594,68.31752014160156,318.4678649902344,59.36999893188477,204.26434326171875,51.50557327270508,183.61370849609366,54.18720626831055,53.38386535644531,151.8083953857422
2018-08-09,1914.5699462890625,1877.47998046875,1882.0,1898.52001953125,4860400,1898.52001953125,1828.7940002441405,1878.4099689941406,1768.9880290527344,897400,12.0,1,1914.5699462890625,1846.27001953125,1914.5699462890625,1776.02001953125,58,25509.23,2853.58,65.29342651367189,68.04100799560547,317.9668884277344,60.0,204.84571838378903,51.766197204589844,183.3672180175781,53.82880783081055,53.71094512939453,151.64776611328125
2018-08-10,1899.5,1878.2099609375,1888.510009765625,1886.300048828125,3639900,1886.300048828125,1832.457501220703,1883.657820251465,1773.9301802368163,-1220500,-12.219970703125,0,1914.5699462890625,1854.5,1914.5699462890625,1786.0,58,25313.14,2833.28,64.87242126464844,67.57379150390625,319.2733459472656,60.22999954223633,204.4484405517578,51.3994026184082,183.85032653808602,53.99348449707031,53.31448745727539,149.181396484375
2018-08-13,1925.0,1893.6700439453125,1898.5,1896.199951171875,5531500,1896.199951171875,1836.142999267578,1887.431226257324,1777.483776184082,1891600,9.89990234375,1,1925.0,1877.47998046875,1925.0,1818.9200439453125,60,25187.7,2821.93,64.55912780761719,67.15427398681639,318.3205261230469,59.29999923706055,203.17906188964844,51.38010025024414,183.34751892089844,54.13877868652344,53.463157653808594,153.49990844726562
